stage	family	size	depth	variant	lifecycle_ns	lifecycle_ns_min	lifecycle_ns_max	prepare_ns	prepare_ns_min	prepare_ns_max	prepared_drop_ns	prepared_drop_ns_min	prepared_drop_ns_max	harness_ns	harness_ns_min	harness_ns_max	first_query_ns	first_query_ns_min	first_query_ns_max	reused_query_ns	reused_query_ns_min	reused_query_ns_max	setup_ns	setup_ns_min	setup_ns_max	execution_ns	execution_ns_min	execution_ns_max	observe_ns	observe_ns_min	observe_ns_max	engine_drop_ns	engine_drop_ns_min	engine_drop_ns_max	answer_drop_ns	answer_drop_ns_min	answer_drop_ns_max	work	setup_allocation_calls	setup_requested_bytes	execution_allocation_calls	execution_requested_bytes	observe_allocation_calls	observe_requested_bytes	engine_drop_allocation_calls	engine_drop_requested_bytes	answer_drop_allocation_calls	answer_drop_requested_bytes	query_peak_live_bytes	post_answer_live_bytes	prepared_released_bytes
after	batch	8	1	generated-global-scan	177261	158237	197949	18755	17360	29381	775	740	956	98420	85202	99766	51078	42791	64898	34238.0	31563.333333333332	38681.0	9248.25	8188.75	10261.75	23489.5	20520.5	24879.25	3527.25	3236.5	3731.25	2280.25	1912.5	2371.75	691.75	644.75	768.25	"{""activation_pushes"": 0, ""applications"": 17, ""binding_slot_copies"": 156, ""candidate_visits"": 61, ""dependency_visits"": 0, ""dereferences"": 24, ""generic_template_visits"": 0, ""history_checks"": 53, ""index_bucket_entries"": 0, ""index_inserts"": 0, ""index_lookups"": 0, ""index_removes"": 0, ""index_repairs"": 0, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 0, ""key_template_visits"": 0, ""key_visits"": 0, ""map_allocations"": 27, ""map_visits"": 70, ""pairs"": 17, ""pool_entries"": 145, ""structural_tests"": 122, ""term_requests"": 34}"	129	9002	530	24784	98	3664	0	0	0	0	19401	4867	2529
after	batch	8	1	generated-indexed	350819	316396	368068	25763	16753	35085	755	703	815	98726	93234	107656	97510	91207	118779	75539.0	65559.66666666667	78914.66666666667	9375.5	8531.5	10046.5	66161.5	57232.25	66691.75	3316.75	3011.25	3404.75	2604.0	2487.0	2843.75	708.5	653.5	748.75	"{""activation_pushes"": 41, ""applications"": 17, ""binding_slot_copies"": 148, ""candidate_visits"": 57, ""dependency_visits"": 91, ""dereferences"": 57, ""generic_template_visits"": 0, ""history_checks"": 25, ""index_bucket_entries"": 16, ""index_inserts"": 49, ""index_lookups"": 32, ""index_removes"": 33, ""index_repairs"": 50, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 89, ""key_template_visits"": 32, ""key_visits"": 99, ""map_allocations"": 27, ""map_visits"": 114, ""pairs"": 25, ""pool_entries"": 0, ""structural_tests"": 106, ""term_requests"": 123}"	129	9002	1045	53327	98	3664	0	0	0	0	25763	4863	2529
after	batch	8	1	generated-scan	259550	255819	294768	19837	17512	30230	876	703	1210	93176	90443	135649	72978	71420	78880	55193.333333333336	50589.666666666664	65470.666666666664	9118.0	8493.0	9856.25	44615.75	41862.0	52317.0	2848.75	2828.75	3266.75	2308.5	2178.0	2550.0	713.0	636.25	968.75	"{""activation_pushes"": 41, ""applications"": 17, ""binding_slot_copies"": 260, ""candidate_visits"": 113, ""dependency_visits"": 91, ""dereferences"": 40, ""generic_template_visits"": 0, ""history_checks"": 25, ""index_bucket_entries"": 0, ""index_inserts"": 0, ""index_lookups"": 0, ""index_removes"": 0, ""index_repairs"": 0, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 0, ""key_template_visits"": 0, ""key_visits"": 0, ""map_allocations"": 27, ""map_visits"": 92, ""pairs"": 81, ""pool_entries"": 100, ""structural_tests"": 162, ""term_requests"": 34}"	129	9002	879	42424	98	3664	0	0	0	0	20490	4860	2529
after	batch	8	1	generic-indexed	321962	299241	361648	14792	13134	16816	958	782	1010	107354	90405	110698	96841	87100	111815	69663.0	65999.0	79707.66666666667	9957.75	9043.75	10399.5	59917.75	56094.0	69361.25	3199.0	3000.25	3575.75	2663.75	2432.0	2761.25	737.5	642.25	919.5	"{""activation_pushes"": 41, ""applications"": 17, ""binding_slot_copies"": 148, ""candidate_visits"": 57, ""dependency_visits"": 91, ""dereferences"": 57, ""generic_template_visits"": 157, ""history_checks"": 25, ""index_bucket_entries"": 16, ""index_inserts"": 49, ""index_lookups"": 32, ""index_removes"": 33, ""index_repairs"": 50, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 89, ""key_template_visits"": 32, ""key_visits"": 99, ""map_allocations"": 27, ""map_visits"": 114, ""pairs"": 25, ""pool_entries"": 0, ""structural_tests"": 106, ""term_requests"": 123}"	129	9002	1045	53327	98	3664	0	0	0	0	25761	4861	2529
after	batch	8	1	integrated	254103	244018	291123	7517	5356	10845	1191	1079	1291	85981	75880	96294	78158	76363	91891	55024.666666666664	53128.333333333336	63545.0	20445.5	20022.0	23774.25	32334.75	31307.5	38284.0	3951.5	3682.75	4437.5	3338.25	3198.0	3823.75	660.75	631.5	762.5	"{""activations"": 33, ""applications"": 17, ""candidate_visits"": 25, ""descriptor_repairs"": 8, ""equality_steps"": 9, ""index_migrations"": 7, ""indexed_lookups"": 16, ""speculative_applications"": 14, ""steps"": 51}"	336	32482	706	35304	100	4240	0	0	0	0	40463	4702	2375
after	batch	8	8	generated-global-scan	256463	235235	266600	21488	18509	26187	849	710	1001	198040	186646	204867	67790	59700	75212	54861.0	52105.333333333336	55725.333333333336	17652.25	16286.25	18537.0	24604.0	22924.25	25816.5	11221.75	10388.0	11396.5	2183.5	1939.0	2229.0	2488.5	2405.25	2622.5	"{""activation_pushes"": 0, ""applications"": 17, ""binding_slot_copies"": 156, ""candidate_visits"": 61, ""dependency_visits"": 0, ""dereferences"": 24, ""generic_template_visits"": 0, ""history_checks"": 53, ""index_bucket_entries"": 0, ""index_inserts"": 0, ""index_lookups"": 0, ""index_removes"": 0, ""index_repairs"": 0, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 0, ""key_template_visits"": 0, ""key_visits"": 0, ""map_allocations"": 27, ""map_visits"": 70, ""pairs"": 17, ""pool_entries"": 145, ""structural_tests"": 122, ""term_requests"": 90}"	257	13449	546	26768	434	11896	0	0	0	0	30580	4867	2529
after	batch	8	8	generated-indexed	471813	428097	501050	16609	14468	29616	840	692	991	199352	187706	210946	127489	113282	143948	105502.66666666667	99803.33333333333	110559.0	17802.0	16433.0	18452.75	80176.75	72095.25	83631.5	10238.5	9856.75	11068.75	2535.25	2418.5	2948.0	2459.5	2299.5	2505.0	"{""activation_pushes"": 41, ""applications"": 17, ""binding_slot_copies"": 148, ""candidate_visits"": 57, ""dependency_visits"": 210, ""dereferences"": 57, ""generic_template_visits"": 0, ""history_checks"": 25, ""index_bucket_entries"": 16, ""index_inserts"": 49, ""index_lookups"": 32, ""index_removes"": 33, ""index_repairs"": 50, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 257, ""key_template_visits"": 32, ""key_visits"": 267, ""map_allocations"": 27, ""map_visits"": 114, ""pairs"": 25, ""pool_entries"": 0, ""structural_tests"": 106, ""term_requests"": 347}"	257	13449	1733	61023	434	11896	0	0	0	0	34776	4863	2529
after	batch	8	8	generated-scan	337495	327027	382863	19642	16901	33991	737	697	1091	196051	188753	245054	92137	82682	102122	75910.0	75141.66666666667	84009.33333333333	17360.5	16686.75	19284.25	47292.5	46144.5	51897.25	10360.5	9617.75	11075.0	2183.0	2019.5	2488.0	2396.0	2298.75	2669.25	"{""activation_pushes"": 41, ""applications"": 17, ""binding_slot_copies"": 260, ""candidate_visits"": 113, ""dependency_visits"": 210, ""dereferences"": 40, ""generic_template_visits"": 0, ""history_checks"": 25, ""index_bucket_entries"": 0, ""index_inserts"": 0, ""index_lookups"": 0, ""index_removes"": 0, ""index_repairs"": 0, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 0, ""key_template_visits"": 0, ""key_visits"": 0, ""map_allocations"": 27, ""map_visits"": 92, ""pairs"": 81, ""pool_entries"": 100, ""structural_tests"": 162, ""term_requests"": 90}"	257	13449	895	44408	434	11896	0	0	0	0	31669	4860	2529
after	batch	8	8	generic-indexed	495127	436343	503513	19709	13801	23081	947	739	1192	204675	193808	212180	130891	114839	134442	114733.0	101521.33333333333	115871.33333333333	18592.25	16152.5	20752.25	82193.75	73949.25	84033.5	11202.5	9931.5	12402.0	2856.25	2542.0	2974.0	2471.75	2323.75	2544.0	"{""activation_pushes"": 41, ""applications"": 17, ""binding_slot_copies"": 148, ""candidate_visits"": 57, ""dependency_visits"": 210, ""dereferences"": 57, ""generic_template_visits"": 157, ""history_checks"": 25, ""index_bucket_entries"": 16, ""index_inserts"": 49, ""index_lookups"": 32, ""index_removes"": 33, ""index_repairs"": 50, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 257, ""key_template_visits"": 32, ""key_visits"": 267, ""map_allocations"": 27, ""map_visits"": 114, ""pairs"": 25, ""pool_entries"": 0, ""structural_tests"": 106, ""term_requests"": 347}"	257	13449	1733	61023	434	11896	0	0	0	0	34774	4861	2529
after	batch	8	8	integrated	365156	332445	376125	9017	7860	10912	1208	1108	2259	203305	189472	222452	105542	96030	113874	82414.0	75177.0	88857.33333333333	31474.5	28657.0	36792.5	36917.75	34264.25	40812.25	12115.5	11410.0	12844.75	3785.5	3677.75	4136.75	2441.75	2407.0	2685.5	"{""activations"": 33, ""applications"": 17, ""candidate_visits"": 25, ""descriptor_repairs"": 8, ""equality_steps"": 9, ""index_migrations"": 7, ""indexed_lookups"": 16, ""speculative_applications"": 14, ""steps"": 51}"	547	38344	706	35304	436	12472	0	0	0	0	53841	4702	2375
after	batch	64	1	generated-global-scan	1655260	1610483	1705185	21933	18240	28561	875	806	1271	568722	542267	602786	419613	397901	467618	394179.0	389914.0	414961.3333333333	49893.25	48300.25	50969.25	325554.25	317641.0	335547.5	20092.5	19089.75	21106.5	8072.0	7766.25	8238.5	4449.25	4097.75	4691.0	"{""activation_pushes"": 0, ""applications"": 129, ""binding_slot_copies"": 4804, ""candidate_visits"": 2273, ""dependency_visits"": 0, ""dereferences"": 192, ""generic_template_visits"": 0, ""history_checks"": 2209, ""index_bucket_entries"": 0, ""index_inserts"": 0, ""index_lookups"": 0, ""index_removes"": 0, ""index_repairs"": 0, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 0, ""key_template_visits"": 0, ""key_visits"": 0, ""map_allocations"": 306, ""map_visits"": 1248, ""pairs"": 129, ""pool_entries"": 8321, ""structural_tests"": 4546, ""term_requests"": 258}"	774	70784	9486	370408	770	29366	0	0	0	0	100995	4868	2529
after	batch	64	1	generated-indexed	2229895	2076665	2266698	23930	21358	34707	1097	847	1300	601204	586116	627014	546904	538941	624037	527415.6666666666	502036.0	565742.0	52475.75	50132.5	53602.25	446671.0	420044.0	465130.25	25103.75	23168.75	29602.5	9258.75	8623.75	10029.0	10186.75	9329.5	11341.5	"{""activation_pushes"": 321, ""applications"": 129, ""binding_slot_copies"": 1156, ""candidate_visits"": 449, ""dependency_visits"": 707, ""dereferences"": 449, ""generic_template_visits"": 0, ""history_checks"": 193, ""index_bucket_entries"": 128, ""index_inserts"": 385, ""index_lookups"": 256, ""index_removes"": 257, ""index_repairs"": 386, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 705, ""key_template_visits"": 256, ""key_visits"": 771, ""map_allocations"": 306, ""map_visits"": 2136, ""pairs"": 193, ""pool_entries"": 0, ""structural_tests"": 834, ""term_requests"": 963}"	774	70784	8187	405463	770	29366	0	0	0	0	142094	4864	2529
after	batch	64	1	generated-scan	2497764	2478490	2814344	18943	15300	28281	928	737	1497	602127	575786	657260	628025	603833	857436	621657.3333333334	609029.3333333334	642511.3333333334	52060.25	49791.0	57431.5	535701.0	525934.5	601032.25	22794.5	21749.75	23333.25	8432.25	7373.25	9571.25	4508.5	4305.0	4798.75	"{""activation_pushes"": 321, ""applications"": 129, ""binding_slot_copies"": 9220, ""candidate_visits"": 4481, ""dependency_visits"": 707, ""dereferences"": 320, ""generic_template_visits"": 0, ""history_checks"": 193, ""index_bucket_entries"": 0, ""index_inserts"": 0, ""index_lookups"": 0, ""index_removes"": 0, ""index_repairs"": 0, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 0, ""key_template_visits"": 0, ""key_visits"": 0, ""map_allocations"": 306, ""map_visits"": 1692, ""pairs"": 4225, ""pool_entries"": 6176, ""structural_tests"": 4866, ""term_requests"": 258}"	774	70784	17693	715728	770	29366	0	0	0	0	107284	4861	2529
after	batch	64	1	generic-indexed	2168908	2100047	6184948	17355	9847	24960	966	782	1346	606272	562876	684940	572228	545590	687363	523901.3333333333	508316.6666666667	1875287.6666666667	52165.5	51177.0	60767.5	445784.0	424514.75	1446001.75	24299.5	22481.75	29548.5	8834.0	8510.75	9954.0	9479.75	7514.5	10852.25	"{""activation_pushes"": 321, ""applications"": 129, ""binding_slot_copies"": 1156, ""candidate_visits"": 449, ""dependency_visits"": 707, ""dereferences"": 449, ""generic_template_visits"": 1221, ""history_checks"": 193, ""index_bucket_entries"": 128, ""index_inserts"": 385, ""index_lookups"": 256, ""index_removes"": 257, ""index_repairs"": 386, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 705, ""key_template_visits"": 256, ""key_visits"": 771, ""map_allocations"": 306, ""map_visits"": 2136, ""pairs"": 193, ""pool_entries"": 0, ""structural_tests"": 834, ""term_requests"": 963}"	774	70784	8187	405463	770	29366	0	0	0	0	142092	4862	2529
after	batch	64	1	integrated	1773235	1766829	1831811	8245	7457	10467	1256	1056	1549	619888	577533	630283	520022	474461	566932	418676.0	409109.0	430020.3333333333	132156.25	123800.0	139909.25	267462.25	249844.75	271928.25	22773.0	21027.5	25045.5	14706.5	13878.25	15566.25	10398.0	9573.5	11965.25	"{""activations"": 257, ""applications"": 129, ""candidate_visits"": 193, ""descriptor_repairs"": 64, ""equality_steps"": 65, ""index_migrations"": 63, ""indexed_lookups"": 128, ""speculative_applications"": 126, ""steps"": 387}"	2277	233808	5486	397432	775	35318	0	0	0	0	277862	4703	2375
after	batch	64	8	generated-global-scan	2100658	2069612	2243728	18681	16125	23720	1093	883	1326	1422680	1402470	1485516	514666	503916	553905	523105.3333333333	515942.0	558726.0	96025.25	94326.75	98790.5	327181.0	322390.25	355274.0	66201.5	64756.0	69722.0	13363.0	12521.75	14686.0	18561.0	17721.5	19948.75	"{""activation_pushes"": 0, ""applications"": 129, ""binding_slot_copies"": 4804, ""candidate_visits"": 2273, ""dependency_visits"": 0, ""dereferences"": 192, ""generic_template_visits"": 0, ""history_checks"": 2209, ""index_bucket_entries"": 0, ""index_inserts"": 0, ""index_lookups"": 0, ""index_removes"": 0, ""index_repairs"": 0, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 0, ""key_template_visits"": 0, ""key_visits"": 0, ""map_allocations"": 306, ""map_visits"": 1248, ""pairs"": 129, ""pool_entries"": 8321, ""structural_tests"": 4546, ""term_requests"": 706}"	1684	78519	9614	386280	3458	95222	0	0	0	0	168118	4868	2529
after	batch	64	8	generated-indexed	3152342	3116622	3197869	20117	17010	24856	977	841	1228	1498025	1425373	1587313	763959	752971	788348	785358.0	777763.3333333334	797177.6666666666	99741.5	96484.75	101535.75	578227.75	562716.5	582266.5	74239.0	72360.5	76887.0	14982.5	14813.0	17467.0	19665.25	17076.75	20974.5	"{""activation_pushes"": 321, ""applications"": 129, ""binding_slot_copies"": 1156, ""candidate_visits"": 449, ""dependency_visits"": 1610, ""dereferences"": 449, ""generic_template_visits"": 0, ""history_checks"": 193, ""index_bucket_entries"": 128, ""index_inserts"": 385, ""index_lookups"": 256, ""index_removes"": 257, ""index_repairs"": 386, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 2049, ""key_template_visits"": 256, ""key_visits"": 2115, ""map_allocations"": 306, ""map_visits"": 2136, ""pairs"": 193, ""pool_entries"": 0, ""structural_tests"": 834, ""term_requests"": 2755}"	1684	78519	13691	467031	3458	95222	0	0	0	0	199938	4864	2529
after	batch	64	8	generated-scan	3280000	3046810	3870960	20916	16384	23347	1080	853	1340	1518565	1457632	1764806	787290	753812	828177	811422.0	747088.0	1030982.6666666666	101650.0	95362.25	113540.5	605533.0	561523.25	731584.25	75264.0	68661.25	82018.25	13735.25	12555.0	14710.75	19803.5	18380.5	21303.5	"{""activation_pushes"": 321, ""applications"": 129, ""binding_slot_copies"": 9220, ""candidate_visits"": 4481, ""dependency_visits"": 1610, ""dereferences"": 320, ""generic_template_visits"": 0, ""history_checks"": 193, ""index_bucket_entries"": 0, ""index_inserts"": 0, ""index_lookups"": 0, ""index_removes"": 0, ""index_repairs"": 0, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 0, ""key_template_visits"": 0, ""key_visits"": 0, ""map_allocations"": 306, ""map_visits"": 1692, ""pairs"": 4225, ""pool_entries"": 6176, ""structural_tests"": 4866, ""term_requests"": 706}"	1684	78519	17821	731600	3458	95222	0	0	0	0	174407	4861	2529
after	batch	64	8	generic-indexed	3180840	3154264	3468322	20436	13204	23287	1102	949	1286	1511965	1412567	1590777	802085	768425	902830	790562.0	752138.3333333334	883570.0	101617.0	97382.25	106635.25	580683.5	573799.25	636559.25	75884.5	71375.75	80543.0	14724.25	14325.5	17948.0	19477.5	18092.5	21070.5	"{""activation_pushes"": 321, ""applications"": 129, ""binding_slot_copies"": 1156, ""candidate_visits"": 449, ""dependency_visits"": 1610, ""dereferences"": 449, ""generic_template_visits"": 1221, ""history_checks"": 193, ""index_bucket_entries"": 128, ""index_inserts"": 385, ""index_lookups"": 256, ""index_removes"": 257, ""index_repairs"": 386, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 2049, ""key_template_visits"": 256, ""key_visits"": 2115, ""map_allocations"": 306, ""map_visits"": 2136, ""pairs"": 193, ""pool_entries"": 0, ""structural_tests"": 834, ""term_requests"": 2755}"	1684	78519	13691	467031	3458	95222	0	0	0	0	199936	4862	2529
after	batch	64	8	integrated	2211798	2055220	2366756	8817	5521	10346	1089	998	1184	1508971	1347215	1526643	601686	551522	651905	538952.0	497847.6666666667	568718.0	170025.0	161621.25	199954.0	265203.5	247257.75	274825.0	76574.25	68689.0	81322.5	16169.0	14412.0	17127.75	20028.0	18654.75	20571.0	"{""activations"": 257, ""applications"": 129, ""candidate_visits"": 193, ""descriptor_repairs"": 64, ""equality_steps"": 65, ""index_migrations"": 63, ""indexed_lookups"": 128, ""speculative_applications"": 126, ""steps"": 387}"	3664	243814	5486	397432	3463	101174	0	0	0	0	348104	4703	2375
after	build	64	1	integrated	929446	887430	1432502	7399	5357	8963	1020	984	1144	67055	61913	95875	276982	239074	437298	212936.33333333334	204413.33333333334	328365.6666666667	42150.5	36641.5	56027.25	166221.75	163557.5	271775.0	4886.5	4830.5	7137.0	11924.75	11367.75	18387.0	1538.5	1472.75	2185.25	"{""activations"": 130, ""applications"": 65, ""candidate_visits"": 65, ""descriptor_repairs"": 0, ""equality_steps"": 65, ""index_migrations"": 0, ""indexed_lookups"": 0, ""speculative_applications"": 0, ""steps"": 196}"	624	73356	3313	253645	195	6734	0	0	0	0	176660	4249	1921
after	fanout	64	1	integrated	1248452	1134780	1275627	7293	4993	9382	1069	811	1213	540598	514841	559997	318549	302604	353052	302979.6666666667	274221.6666666667	306534.6666666667	104563.75	97610.25	114430.75	158276.5	143377.25	160803.25	22902.0	20525.5	24552.0	11519.75	10913.25	13868.75	9007.5	8818.75	9736.25	"{""activations"": 257, ""applications"": 129, ""candidate_visits"": 193, ""descriptor_repairs"": 0, ""equality_steps"": 1, ""index_migrations"": 0, ""indexed_lookups"": 128, ""speculative_applications"": 0, ""steps"": 259}"	1815	175116	4326	218264	775	35318	0	0	0	0	196618	4705	2375
after	independent	64	1	integrated	2869754	2810868	3212897	7409	6682	9908	1135	840	1438	647970	599650	733037	741525	688555	817605	706916.6666666666	686933.0	830105.6666666666	164526.75	148709.0	174353.5	515199.0	492548.0	572566.5	19127.25	18856.5	24248.5	16665.0	16365.5	19841.25	9667.75	8844.0	10605.25	"{""activations"": 320, ""applications"": 192, ""candidate_visits"": 256, ""descriptor_repairs"": 0, ""equality_steps"": 64, ""index_migrations"": 126, ""indexed_lookups"": 128, ""speculative_applications"": 0, ""steps"": 385}"	2873	248946	14615	436136	775	35318	0	0	0	0	238432	4715	2375
after	nested	8	1	generated-global-scan	192053	175457	251646	25200	21509	36280	974	899	1141	95769	89450	130589	54476	48221	75528	36770.666666666664	34633.333333333336	49925.666666666664	11101.25	10566.5	15184.75	24258.25	20994.75	29840.5	3369.0	3072.75	4472.5	2981.25	2455.5	3533.5	733.75	676.75	950.5	"{""activation_pushes"": 0, ""applications"": 17, ""binding_slot_copies"": 156, ""candidate_visits"": 61, ""dependency_visits"": 0, ""dereferences"": 24, ""generic_template_visits"": 0, ""history_checks"": 53, ""index_bucket_entries"": 0, ""index_inserts"": 0, ""index_lookups"": 0, ""index_removes"": 0, ""index_repairs"": 0, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 0, ""key_template_visits"": 0, ""key_visits"": 0, ""map_allocations"": 27, ""map_visits"": 70, ""pairs"": 17, ""pool_entries"": 145, ""structural_tests"": 130, ""term_requests"": 42}"	163	12650	538	24912	98	3664	0	0	0	0	21438	4918	2578
after	nested	8	1	generated-indexed	354366	345282	427570	21902	20164	31308	1114	865	1323	93896	90589	120187	104716	97923	114395	76826.0	73532.66666666667	97052.66666666667	12024.25	11624.75	13906.5	64434.5	60551.0	77949.75	3394.0	3176.25	4777.0	2854.0	2798.0	3713.75	704.0	645.75	2009.25	"{""activation_pushes"": 41, ""applications"": 17, ""binding_slot_copies"": 148, ""candidate_visits"": 57, ""dependency_visits"": 107, ""dereferences"": 57, ""generic_template_visits"": 0, ""history_checks"": 25, ""index_bucket_entries"": 16, ""index_inserts"": 49, ""index_lookups"": 32, ""index_removes"": 33, ""index_repairs"": 50, ""key_normalization_allocations"": 1, ""key_normalization_requests"": 97, ""key_template_visits"": 40, ""key_visits"": 115, ""map_allocations"": 27, ""map_visits"": 114, ""pairs"": 25, ""pool_entries"": 0, ""structural_tests"": 130, ""term_requests"": 139}"	163	12650	1135	54392	98	3664	0	0	0	0	27816	4914	2578
after	nested	8	1	generated-scan	280379	259798	321222	23067	17851	30446	892	770	1133	100586	89594	105577	80821	71239	89232	58238.333333333336	55997.333333333336	67415.66666666667	11845.25	10942.0	12399.75	45143.25	42805.5	52757.5	3130.0	3006.5	3690.25	3076.5	2698.5	3299.25	653.25	625.75	740.75	"{""activation_pushes"": 41, ""applications"": 17, ""binding_slot_copies"": 260, ""candidate_visits"": 113, ""dependency_visits"": 107, ""dereferences"": 40, ""generic_template_visits"": 0, ""history_checks"": 25, ""index_bucket_entries"": 0, ""index_inserts"": 0, ""index_lookups"": 0, ""index_removes"": 0, ""index_repairs"": 0, ""key_normalization_allocations"": 0, ""key_normalization_requests"": 0, ""key_template_visits"": 0, ""key_visits"": 0, ""map_allocations"": 27, ""map_visits"": 92, ""pairs"": 81, ""pool_entries"": 100, ""structural_tests"": 186, ""term_requests"": 42}"	163	12650	903	42808	98	3664	0	0	0	0	22527	4911	2578
after	nested	8	1	generic-indexed	379708	351120	383760	21990	18451	22590	1132	904	1332	108375	103994	112962	105415	99748	119386	79345.0	75831.0	83912.66666666667	12227.5	11614.5	14035.75	67381.25	62934.0	70276.75	3552.0	3417.25	3758.25	3405.0	3069.25	3516.5	739.0	711.0	774.5	"{""activation_pushes"": 41, ""applications"": 17, ""binding_slot_copies"": 148, ""candidate_visits"": 57, ""dependency_visits"": 107, ""dereferences"": 57, ""generic_template_visits"": 181, ""history_checks"": 25, ""index_bucket_entries"": 16, ""index_inserts"": 49, ""index_lookups"": 32, ""index_removes"": 33, ""index_repairs"": 50, ""key_normalization_allocations"": 1, ""key_normalization_requests"": 97, ""key_template_visits"": 40, ""key_visits"": 115, ""map_allocations"": 27, ""map_visits"": 114, ""pairs"": 25, ""pool_entries"": 0, ""structural_tests"": 130, ""term_requests"": 139}"	163	12650	1135	54392	98	3664	0	0	0	0	27814	4912	2578
