36,605
34,602
35,885
33,605
36,605
34,606
34,602
34,603
35,608
34,603
33,604
34,604
37,608
33,605
33,603
35,604
34,604
34,604
34,610
35,605
34,603
35,603
34,604
33,603
36,602
34,639
34,692
35,606
33,611
34,605
32,608
35,750
33,610
34,615
33,611
35,616
35,618
34,609
34,608
35,612
34,604
34,609
35,615
34,607
34,614
35,613
34,605
33,611
34,609
34,609
34,607
33,601
33,603
35,601
34,609
35,679
37,649
34,605
34,608
33,606
34,607
34,607
36,608
34,620
35,606
34,607
37,606
34,606
34,609
33,612
34,606
34,604
35,609
35,681
33,600
33,599
35,615
35,600
33,599
34,601
35,597
36,603
35,605
34,664
35,601
35,603
35,606
34,678
34,621
34,609
35,612
35,607
33,614
34,602
34,602
