kind,rep,family,mode,reuse,total_ns,execution_ns,setup_ns,preparation_ns,disposal_ns,first_cold_ns,cancel_ns,requested_bytes,peak_increment_bytes
time,3,cross-before-success-256-4,dependencies,1,311437,122060,129595,29691,30091,256810,264669,,
time,3,cross-before-success-64-2,specialized,1,205614,137743,46172,18797,2902,177272,153909,,
time,3,cross-before-clash-64-2,graph,1,52224,24457,15456,9311,3000,,40166,,
time,3,cross-before-success-256-2,ordinary,1,204147,41548,136065,6096,20438,180330,201720,,
time,3,cross-before-success-1024-4,dependencies,1,831811,206060,496915,18464,110372,696925,783117,,
time,3,cross-before-success-64-4,dependencies,1,183810,104828,38637,30309,10036,149027,139375,,
time,3,cross-before-success-1024-4,graph,1,2373464,2018469,265821,20398,68776,1055026,972924,,
time,3,cross-after-clash-1024-6,dependencies,1,1131432,451977,498516,56517,124422,,1086758,,
time,3,cross-before-clash-64-2,dependencies,1,75651,18235,40895,11226,5295,,63963,,
time,3,cross-before-success-256-4,graph,1,1710650,1614218,63666,16851,15915,465930,489175,,
time,3,cross-after-clash-1024-6,graph,1,561416543,560959597,241362,74235,141349,,565526865,,
time,3,cross-before-clash-256-2,ordinary,1,184719,21631,130310,16150,16628,,179295,,
time,3,cross-before-success-256-2,graph,1,241767,172539,55938,4373,8917,182986,184566,,
time,3,cross-before-clash-64-6,specialized,1,1821516,1595095,39932,153531,32958,,1665849,,
time,3,cross-before-clash-64-6,graph,1,232399,156454,14886,42344,18715,,182720,,
time,3,cross-before-clash-1024-6,ordinary,1,1235270,581553,477014,58703,118000,,1183048,,
time,3,cross-unique-success-64-6,dependencies,1,1405844,1200301,39720,98552,67271,1067447,999411,,
time,3,cross-unique-success-1024-6,graph,1,619110251,618583295,237255,117643,172058,4644862,6423533,,
time,3,cross-after-success-1024-6,dependencies,1,1593123,815027,534085,89572,154439,1167936,1233274,,
time,3,cross-before-clash-1024-6,dependencies,1,853920,172780,503582,53164,124394,,793949,,
time,3,cross-unique-success-1024-6,dependencies,1,7444803,6653758,508112,87863,195070,6971927,7256183,,
time,3,cross-before-success-64-2,ordinary,1,80777,24883,38621,11594,5679,71799,70637,,
time,3,cross-before-success-64-6,graph,1,91565223,91404601,19206,79216,62200,3654914,3668413,,
time,3,cross-before-clash-1024-2,ordinary,1,684510,65401,492039,5885,121185,,626165,,
time,3,cross-before-clash-64-4,specialized,1,467899,365566,43273,53390,5670,,407702,,
time,3,cross-before-clash-1024-2,graph,1,575187,255286,223392,4584,91925,,582264,,
time,3,cross-before-success-256-4,specialized,1,2054975,1824389,153328,56805,20453,1536785,1879402,,
time,3,cross-before-clash-256-6,specialized,1,5795631,5445614,147934,168691,33392,,5410572,,
time,3,cross-before-clash-64-4,graph,1,87623,49303,15796,10648,11876,,69265,,
time,3,cross-before-success-1024-6,graph,1,91741107,91298907,247887,78289,116024,4252284,4496344,,
time,3,cross-after-clash-1024-6,specialized,1,22503607,21720153,558346,173632,51476,,22400679,,
time,3,cross-before-success-256-2,dependencies,1,207043,49161,132484,6082,19316,184158,199714,,
time,3,cross-before-clash-256-2,dependencies,1,185556,35262,121166,16285,12843,,183429,,
time,3,cross-before-clash-256-6,dependencies,1,328326,99905,128492,64002,35927,,245000,,
time,3,cross-before-clash-1024-2,specialized,1,1724138,1164086,537234,19733,3085,,1657065,,
time,3,cross-before-success-1024-6,ordinary,1,2777041,2004084,523955,78818,170184,2327862,2458351,,
time,3,cross-before-clash-64-2,specialized,1,145672,87216,39871,16345,2240,,141913,,
time,3,cross-before-success-1024-2,ordinary,1,697758,105250,481038,4952,106518,587944,692548,,
time,3,cross-before-clash-256-6,ordinary,1,475986,221776,150113,61786,42311,,366438,,
time,3,cross-after-success-1024-6,ordinary,1,2758631,1978958,534511,88263,156899,2316814,2407560,,
time,3,cross-before-success-256-6,dependencies,1,1097893,786985,149393,72080,89435,728716,671218,,
time,3,cross-before-success-1024-6,dependencies,1,1785448,963422,585313,72965,163748,1320055,1271311,,
time,3,cross-after-clash-1024-6,ordinary,1,1652320,945747,505236,72174,129163,,1542036,,
time,3,cross-before-clash-64-2,ordinary,1,62653,10952,36327,10622,4752,,57282,,
time,3,cross-before-clash-64-6,dependencies,1,185348,79877,35756,53091,16624,,131523,,
time,3,cross-before-success-64-2,graph,1,148444,117016,18018,8780,4630,91708,88641,,
time,3,cross-before-success-64-6,ordinary,1,980997,816689,40273,93960,30075,675022,671182,,
time,3,cross-before-success-64-4,graph,1,1612633,1556913,18458,26632,10630,355705,349794,,
time,3,cross-before-clash-256-4,graph,1,189026,96268,54928,11251,26579,,164546,,
time,3,cross-before-success-1024-2,specialized,1,2060474,1476869,558554,18642,6409,1765888,2017086,,
time,3,cross-before-clash-1024-4,specialized,1,5260729,4654600,539833,52057,14239,,5224913,,
time,3,cross-before-clash-1024-4,ordinary,1,779828,169374,485562,18289,106603,,786327,,
time,3,cross-unique-success-64-6,graph,1,155536072,155275606,22665,142251,95550,3879912,3774629,,
time,3,cross-before-clash-1024-6,specialized,1,20630005,19858017,534865,186743,50380,,20232154,,
time,3,cross-before-success-256-2,specialized,1,592100,434950,134827,18804,3519,470726,512363,,
time,3,cross-before-clash-256-2,specialized,1,450696,294773,134996,18633,2294,,425783,,
time,3,cross-unique-success-1024-6,ordinary,1,2738164,1914104,548757,90155,185148,2294189,2422126,,
time,4,cross-before-clash-1024-2,specialized,1,1634525,1084207,526924,19622,3772,,1627602,,
time,4,cross-before-clash-1024-6,ordinary,1,1246205,579498,482814,68610,115283,,1216739,,
time,4,cross-before-success-64-6,dependencies,1,901935,736979,40296,94569,30091,592617,560761,,
time,4,cross-before-clash-1024-4,ordinary,1,772821,166248,482233,18133,106207,,760199,,
time,4,cross-before-clash-64-2,dependencies,1,67329,16278,36332,9927,4792,,58006,,
time,4,cross-before-success-64-4,specialized,1,748528,645093,41710,45730,15995,551253,648210,,
time,4,cross-before-success-256-6,specialized,1,10685830,10202605,184787,209236,89202,7292436,8884239,,
time,4,cross-before-success-1024-6,specialized,1,29918694,29032922,579903,187047,118822,21565350,28181994,,
time,4,cross-before-success-1024-2,graph,1,690296,427228,205093,4758,53217,587849,634667,,
time,4,cross-before-success-64-2,specialized,1,201437,135336,42968,19471,3662,169649,206612,,
time,4,cross-before-success-256-6,ordinary,1,1425416,1131979,146206,71702,75529,1061538,1025091,,
time,4,cross-before-success-1024-6,graph,1,91723263,91280402,242102,70171,130588,4234193,4658106,,
time,4,cross-unique-success-64-6,ordinary,1,979380,782547,37980,95318,63535,663183,640146,,
time,4,cross-before-success-1024-4,dependencies,1,839675,227463,476486,18378,117348,699046,818590,,
time,4,cross-unique-success-1024-6,dependencies,1,7417264,6583745,542227,92377,198915,6943849,7237603,,
time,4,cross-unique-success-1024-6,ordinary,1,2709924,1907224,524924,88046,189730,2265475,2444741,,
time,4,cross-unique-success-64-6,graph,1,155320058,155063113,20860,139850,96235,3855267,3849093,,
time,4,cross-before-success-256-6,dependencies,1,1031077,736854,138042,68203,87978,667815,661462,,
time,4,cross-before-clash-1024-4,dependencies,1,750619,119391,506396,20862,103970,,691099,,
time,4,cross-before-clash-1024-6,graph,1,765422,426423,205516,48599,84884,,702492,,
time,4,cross-before-success-64-4,graph,1,1610220,1552273,19059,27823,11065,371026,363390,,
time,4,cross-before-clash-64-4,graph,1,91447,50005,19043,10456,11943,,68335,,
time,4,cross-before-clash-256-6,dependencies,1,358279,113340,138884,68966,37089,,263396,,
time,4,cross-unique-success-1024-6,specialized,1,25900756,24956146,533998,243005,167607,17927451,24351189,,
time,4,cross-unique-success-64-6,specialized,1,5446312,5051857,44863,244477,105115,3487102,3905134,,
time,4,cross-before-success-1024-6,dependencies,1,2676832,1224148,1161614,145067,146003,2260601,1226364,,
time,4,cross-before-success-256-4,ordinary,1,365751,174405,131030,30191,30125,311202,330868,,
time,4,cross-after-clash-1024-6,dependencies,1,1180708,478353,509759,61853,130743,,1127560,,
time,4,cross-before-success-1024-4,ordinary,1,1032058,400913,497249,20604,113292,895683,1010299,,
time,4,cross-before-success-1024-4,specialized,1,7024603,6366426,574527,55211,28439,5368800,6838954,,
time,4,cross-before-clash-256-2,dependencies,1,179372,33570,117534,16120,12148,,173536,,
time,4,cross-unique-success-64-6,dependencies,1,1407589,1200938,39109,100386,67156,1064636,1037511,,
time,4,cross-after-success-1024-6,graph,1,627318366,626866474,248536,62041,141315,4759337,5070359,,
time,4,cross-before-success-64-4,dependencies,1,176253,97678,38295,29970,10310,142447,130936,,
time,4,cross-after-success-1024-6,specialized,1,26331483,25467614,562056,184551,117262,18110460,24487672,,
time,4,cross-before-success-1024-4,graph,1,2215199,1902443,226047,17162,69547,906899,982426,,
time,4,cross-before-clash-64-2,ordinary,1,61242,8296,37942,10473,4531,,50873,,
time,4,cross-before-success-64-2,dependencies,1,91593,31179,42186,12030,6198,81459,78151,,
time,4,cross-before-clash-64-6,ordinary,1,236846,133750,35237,51163,16696,,145456,,
time,4,cross-before-success-64-6,ordinary,1,988653,822571,41514,95278,29290,677384,644806,,
time,4,cross-before-success-1024-6,ordinary,1,2845450,2043412,560226,69157,172655,2385300,2488078,,
time,4,cross-before-clash-256-4,ordinary,1,241421,63132,125276,15746,37267,,234997,,
time,4,cross-before-success-64-6,graph,1,90630025,90454434,20624,94764,60203,3678854,3639859,,
time,4,cross-before-success-256-2,dependencies,1,201290,50693,125083,5617,19897,178053,207957,,
time,4,cross-after-clash-1024-6,ordinary,1,1608927,916237,502233,60668,129789,,1538225,,
time,4,cross-unique-success-1024-6,graph,1,624379812,623872099,234874,92269,180570,4710278,4780342,,
time,4,cross-before-clash-64-6,dependencies,1,183592,80632,36206,50974,15780,,131468,,
time,4,cross-before-clash-64-6,graph,1,236767,160453,15344,42491,18479,,180793,,
time,4,cross-before-clash-256-2,specialized,1,442079,281685,134474,21154,4766,,420219,,
time,4,cross-before-clash-64-4,specialized,1,451136,357778,40928,46799,5631,,418705,,
time,4,cross-before-clash-256-6,graph,1,350263,209431,55271,53788,31773,,278648,,
time,4,cross-before-clash-1024-4,graph,1,645992,314869,213375,17610,100138,,598249,,
time,4,cross-before-clash-1024-6,dependencies,1,911118,194061,523805,57662,135590,,852959,,
time,4,cross-after-clash-1024-6,graph,1,567622407,567162940,238813,72684,147970,,558428807,,
time,4,cross-before-clash-256-4,specialized,1,1357655,1172040,135799,42350,7466,,1383576,,
time,4,cross-before-clash-1024-2,graph,1,582377,271144,211332,4776,95125,,602768,,
time,4,cross-before-success-64-4,ordinary,1,188874,111391,38861,29363,9259,155396,143166,,
time,4,cross-before-clash-256-2,graph,1,199719,75624,62529,26206,35360,,137040,,
time,4,cross-before-success-256-4,dependencies,1,328967,130828,136291,30796,31052,271388,273379,,
time,4,cross-before-success-64-2,graph,1,148480,116135,18909,8793,4643,92538,87164,,
time,4,cross-before-clash-256-2,ordinary,1,170457,14330,122624,20912,12591,,153916,,
time,4,cross-before-success-256-2,specialized,1,563134,398937,140881,19850,3466,460027,526340,,
time,4,cross-after-clash-1024-6,specialized,1,23038326,22246200,574043,168553,49530,,22324697,,
time,4,cross-before-clash-1024-2,dependencies,1,712060,108868,490627,6287,106278,,737076,,
time,4,cross-before-clash-64-2,graph,1,51846,24333,15352,9087,3074,,40877,,
time,4,cross-before-clash-1024-4,specialized,1,5296047,4671220,556663,52655,15509,,5347952,,
time,4,cross-after-success-1024-6,ordinary,1,2751926,1969246,538315,91987,152378,2322951,2398831,,
time,4,cross-before-success-1024-2,dependencies,1,738862,127090,481103,5423,125246,609897,737766,,
time,4,cross-before-clash-64-2,specialized,1,147466,87657,40237,17177,2395,,124575,,
time,4,cross-before-clash-1024-2,ordinary,1,652026,62403,483051,5303,101269,,662357,,
time,4,cross-before-clash-64-4,dependencies,1,89460,32207,36846,13647,6760,,75790,,
time,4,cross-before-success-256-6,graph,1,92726752,92517279,71891,92169,45413,3860956,3894684,,
time,4,cross-before-clash-256-6,ordinary,1,475740,210361,150810,75340,39229,,392750,,
time,4,cross-before-success-1024-2,specialized,1,1986946,1452525,509597,17909,6915,1670895,2017478,,
time,4,cross-after-success-1024-6,dependencies,1,1545795,787615,530771,73130,154279,1130034,1202015,,
time,4,cross-before-clash-64-4,ordinary,1,104637,34544,39352,13351,17390,,80677,,
time,4,cross-before-success-256-4,graph,1,1690815,1594177,63580,18262,14796,472103,480644,,
time,4,cross-before-success-1024-2,ordinary,1,689936,102579,478082,5679,103596,582952,686816,,
time,4,cross-before-success-256-2,graph,1,246834,178451,55519,4266,8598,187264,190789,,
time,4,cross-before-clash-64-6,specialized,1,1859355,1625179,42768,156666,34742,,1680897,,
time,4,cross-before-success-256-4,specialized,1,1984994,1764874,148479,52762,18879,1496000,1872234,,
time,4,cross-before-clash-256-4,dependencies,1,227295,49871,126799,15078,35547,,201630,,
time,4,cross-before-clash-1024-6,specialized,1,20588533,19746201,585746,197825,58761,,21304604,,
time,4,cross-before-clash-256-4,graph,1,188895,97682,53528,11157,26528,,170306,,
time,4,cross-before-success-64-2,ordinary,1,84804,25227,40781,13152,5644,75677,66541,,
time,4,cross-before-clash-256-6,specialized,1,5550795,5211619,142096,161052,36028,,5466213,,
time,4,cross-before-success-64-6,specialized,1,5666441,5372447,46887,171081,76026,3689695,4207400,,
time,4,cross-before-success-256-2,ordinary,1,192660,42471,125091,5373,19725,169488,196396,,
meter,0,cross-before-success-256-6,dependencies,1,1668533,1264629,190546,88105,125253,1028229,990652,1783482,338767
meter,0,cross-before-clash-256-4,graph,1,314303,175698,88424,15560,34621,,287098,392215,136255
meter,0,cross-before-clash-256-2,dependencies,1,262681,38914,178233,17497,28037,,254064,393074,204989
meter,0,cross-before-success-1024-2,graph,1,1199107,753523,355798,4384,85402,1026708,1136904,1712304,446652
meter,0,cross-before-clash-256-6,specialized,1,8806931,8297721,186584,272158,50468,,8469271,15984235,10053755
meter,0,cross-before-clash-1024-2,ordinary,1,925170,64783,678254,10200,171933,,944193,1755642,795197
meter,0,cross-unique-success-1024-6,ordinary,1,3539753,2369537,753306,131169,285741,2768967,2915848,10983678,944263
meter,0,cross-before-clash-256-6,graph,1,650129,440809,91913,67766,49641,,526104,719497,211671
meter,0,cross-before-success-1024-4,ordinary,1,1352209,441002,711038,22885,177284,1134441,1304299,3481962,812133
meter,0,cross-before-success-1024-2,ordinary,1,1000022,115352,711761,4975,167934,827159,987937,1772416,795223
meter,0,cross-after-success-1024-6,specialized,1,39592652,38449541,768850,249149,125112,27671079,38196075,62031505,38352417
meter,0,cross-unique-success-64-6,dependencies,1,1925672,1640246,49318,135958,100150,1357303,1296794,2663066,334321
meter,0,cross-before-success-64-2,ordinary,1,114550,35036,56880,11859,10775,98477,87315,142272,57463
meter,0,cross-before-success-64-4,ordinary,1,252473,153448,49022,33007,16996,195084,185913,377258,81327
meter,0,cross-before-clash-64-2,dependencies,1,139327,73026,47206,10649,8446,,74932,114610,57437
meter,0,cross-before-clash-1024-2,dependencies,1,990975,113609,704315,6875,166176,,1003785,1506738,795197
meter,0,cross-before-clash-1024-4,ordinary,1,1093456,186276,710224,22369,174587,,1080720,3368168,812107
meter,0,cross-unique-success-64-6,specialized,1,7680888,7159479,54329,356936,110144,5002085,5670978,6686761,3731802
meter,0,cross-before-success-256-6,ordinary,1,1859513,1469966,195227,88919,105401,1269380,1276019,3785986,334199
meter,0,cross-before-clash-1024-2,specialized,1,2618659,1854548,736114,23421,4576,,2557591,4348267,2421179
meter,0,cross-before-clash-1024-2,graph,1,1099000,575211,387578,4769,131442,,984081,1210059,446656
meter,0,cross-before-success-1024-2,specialized,1,2953844,2208716,718501,20631,5996,2503563,2921946,4788529,2421837
meter,0,cross-before-clash-256-6,dependencies,1,445746,142101,171143,73908,58594,,358720,621432,319695
meter,0,cross-before-success-256-6,graph,1,126908010,126616134,125246,92096,74534,6194818,6201276,164731028,309881
meter,0,cross-before-clash-64-2,graph,1,83650,44674,23784,9999,5193,,71653,107979,37469
meter,0,cross-before-clash-64-2,specialized,1,195696,126158,47834,18907,2797,,193853,331139,187003
meter,0,cross-before-clash-64-6,graph,1,447688,314006,23444,80538,29700,,344831,499081,130647
meter,0,cross-before-success-64-6,specialized,1,8131170,7748473,55385,240766,86546,5401697,6522996,7254695,3672410
meter,0,cross-after-success-1024-6,graph,1,1018820589,1018179318,368457,76745,196069,7257224,7584380,1775672413,929557
meter,0,cross-after-clash-1024-6,dependencies,1,1714732,678821,747333,84361,204217,,1593479,2613311,893293
meter,0,cross-before-success-1024-4,specialized,1,10437164,9601748,743144,68476,23796,8107780,10224084,17352507,9471566
meter,0,cross-before-success-256-2,ordinary,1,258253,48197,170932,5469,33655,219748,263394,468320,205015
meter,0,cross-before-success-1024-6,dependencies,1,2362597,1307285,733976,91194,230142,1629194,1753510,2897146,887177
meter,0,cross-before-clash-64-4,specialized,1,710667,587001,54451,61728,7487,,629909,1207751,741463
meter,0,cross-before-success-64-6,ordinary,1,1496879,1274624,52090,116312,53853,945857,898095,1985378,225911
meter,0,cross-before-clash-64-4,ordinary,1,135481,42863,51979,18631,22008,,95867,263464,75539
meter,0,cross-before-success-256-6,specialized,1,15652132,15072244,194824,274887,110177,10790127,13536462,19575903,10602842
meter,0,cross-before-success-64-2,dependencies,1,105813,35911,48144,11836,9922,91285,91666,132376,57463
meter,0,cross-before-success-1024-6,specialized,1,45043000,43855218,789650,272402,125730,33015024,42168522,69068687,38324570
meter,0,cross-before-success-64-6,graph,1,119962365,119741398,28107,105708,87152,5989728,5904967,164547476,302585
meter,0,cross-before-success-64-6,dependencies,1,1373961,1155131,49423,114777,54630,840559,830872,1505018,230479
meter,0,cross-before-clash-256-6,ordinary,1,584315,276277,179949,72963,55126,,496289,2637408,309367
meter,0,cross-before-clash-64-2,ordinary,1,76185,10248,46811,10957,8169,,67679,125498,57437
meter,0,cross-before-success-64-4,specialized,1,1108710,972523,55326,63570,17291,833734,949154,1458771,753609
meter,0,cross-before-success-64-2,specialized,1,242202,169786,49392,19395,3629,201027,227765,374857,187661
meter,0,cross-after-success-1024-6,ordinary,1,3393702,2322241,738806,97364,235291,2677267,2784648,10910078,893319
meter,0,cross-before-success-1024-6,ordinary,1,3485065,2379236,766106,85343,254380,2741434,2818781,10988322,887177
meter,0,cross-after-clash-1024-6,graph,1,956425574,955734325,415433,90510,185306,,960243880,1764270536,862401
meter,0,cross-after-clash-1024-6,ordinary,1,2313597,1220869,785210,102869,204649,,2138315,10717959,893293
meter,0,cross-before-success-256-4,dependencies,1,429553,169653,178555,33034,48311,339601,363286,555442,221925
meter,0,cross-before-clash-64-6,ordinary,1,288791,139180,49411,70894,29306,,197897,836800,188791
meter,0,cross-before-clash-64-4,graph,1,146475,91572,24994,14610,15299,,121396,171799,55231
meter,0,cross-before-clash-256-4,specialized,1,2233892,1979940,183575,60117,10260,,2153323,4063871,2482623
meter,0,cross-before-success-64-4,dependencies,1,241218,143799,47342,32554,17523,183635,175307,276978,85383
meter,0,cross-before-clash-256-2,specialized,1,659814,453565,182429,20720,3100,,644695,1133051,633515
meter,0,cross-unique-success-1024-6,dependencies,1,8258896,7081401,752439,136898,288158,7469745,7718741,19971658,944263
meter,0,cross-before-clash-1024-6,graph,1,1382703,810570,356618,82524,132991,,1304746,1601161,538610
meter,0,cross-before-success-1024-6,graph,1,120942949,120237299,393738,125560,186352,6883264,6981355,165760148,538606
meter,0,cross-before-success-1024-4,graph,1,3576345,3093994,361211,20511,100629,1505288,1611807,5916586,463562
meter,0,cross-before-success-256-2,graph,1,406711,296567,89728,4302,16114,307490,314817,683184,118491
meter,0,cross-unique-success-1024-6,specialized,1,40408061,39155740,728576,370216,153529,28322747,37729333,62156049,38412321
meter,0,cross-before-clash-1024-6,dependencies,1,1221107,226049,711492,89630,193936,,1118789,1735096,887151
meter,0,cross-before-clash-256-4,dependencies,1,347488,62608,209653,18175,57052,,269629,438160,221899
meter,0,cross-unique-success-1024-6,graph,1,1012298543,1011513665,371894,178022,234962,7635577,7516409,1776152413,991697
meter,0,cross-before-clash-256-4,ordinary,1,308993,70077,168006,18774,52136,,287272,884424,221899
meter,0,cross-before-clash-1024-4,dependencies,1,1063404,135488,735678,21446,170792,,1034481,1551824,812107
meter,0,cross-before-clash-1024-4,specialized,1,8631009,7777048,742849,93420,17692,,8520814,15515311,9468111
meter,0,cross-before-clash-1024-6,specialized,1,32952430,31894552,747968,228761,81149,,32634103,60380571,37775483
meter,0,cross-before-clash-64-6,dependencies,1,312610,150616,51064,80601,30329,,199766,342968,194895
meter,0,cross-after-success-1024-6,dependencies,1,2365780,1262953,768674,98301,235852,1616319,1717099,2818902,893319
meter,0,cross-unique-success-64-6,ordinary,1,1547601,1256454,49886,141241,100020,970959,899040,2035022,318113
meter,0,cross-before-success-64-4,graph,1,2505899,2432923,26304,29637,17035,577117,567470,4630186,76819
meter,0,cross-before-success-256-4,graph,1,2750362,2607743,95503,20295,26821,765743,775241,4887466,136253
meter,0,cross-before-clash-256-2,ordinary,1,235071,16801,174164,16950,27156,,221160,451546,204989
meter,0,cross-before-success-64-2,graph,1,233469,191252,25790,9243,7184,142724,139771,425904,37467
meter,0,cross-after-clash-1024-6,specialized,1,35210910,34167654,746974,238103,58179,,34748390,60940317,37865581
meter,0,cross-before-success-256-4,ordinary,1,451095,208751,172814,24433,45097,366296,422910,998218,221925
meter,0,cross-unique-success-64-6,graph,1,223394889,223058969,29370,170897,135653,6257748,6085340,321797725,457553
meter,0,cross-before-clash-1024-4,graph,1,1027979,549245,352735,18289,107710,,1044391,1273879,463566
meter,0,cross-before-clash-64-4,dependencies,1,116026,39995,46424,17006,12601,,98795,159696,80875
meter,0,cross-before-success-256-2,dependencies,1,297776,62411,194120,5921,35324,257352,262131,410840,205015
meter,0,cross-before-success-1024-4,dependencies,1,1116843,242415,679362,22702,172364,904372,1056401,1669106,812133
meter,0,cross-before-clash-256-2,graph,1,284211,132742,89600,23802,38067,,241362,328395,118493
meter,0,cross-before-clash-1024-6,ordinary,1,1725910,678031,755006,93138,199735,,1547275,9839744,887151
meter,0,cross-before-success-256-2,specialized,1,832356,619719,186971,21718,3948,689310,763726,1254785,634173
meter,0,cross-before-success-1024-2,dependencies,1,935186,129356,647538,5788,152504,777741,1016063,1524504,795223
meter,0,cross-before-clash-64-6,specialized,1,2830152,2507475,52195,226485,43997,,2503323,4911283,3123323
meter,0,cross-before-success-256-4,specialized,1,2983675,2702443,192556,67307,21369,2260542,2798629,4626955,2486217
meter,1,cross-before-clash-256-2,graph,1,284801,129961,87530,23544,43766,,228870,328395,118493
meter,1,cross-before-clash-64-2,specialized,1,202768,130757,50188,19507,2316,,213782,331139,187003
meter,1,cross-before-clash-64-4,graph,1,164762,103982,27398,16063,17319,,141990,171799,55231
meter,1,cross-before-success-64-2,ordinary,1,110030,33246,53731,12763,10290,94650,90895,142272,57463
meter,1,cross-before-clash-256-2,specialized,1,687703,456899,206557,21459,2788,,619740,1133051,633515
meter,1,cross-before-success-256-6,dependencies,1,1694687,1290107,191158,88016,125406,1028988,999104,1783482,338767
meter,1,cross-before-clash-256-6,dependencies,1,463930,143829,170814,79084,70203,,361828,621432,319695
meter,1,cross-before-success-64-6,ordinary,1,1450476,1235781,50991,111298,52406,915107,886421,1985378,225911
meter,1,cross-before-success-1024-2,graph,1,1233188,786090,357515,4413,85170,1061119,1142765,1712304,446652
meter,1,cross-after-clash-1024-6,dependencies,1,1630904,656109,698810,78577,197408,,1513724,2613311,893293
meter,1,cross-before-clash-64-2,dependencies,1,85909,19349,46956,11163,8441,,75041,114610,57437
meter,1,cross-before-clash-1024-4,dependencies,1,1065729,136730,723875,28548,176576,,1018190,1551824,812107
meter,1,cross-unique-success-64-6,ordinary,1,1518966,1229784,48944,141768,98470,951553,871666,2035022,318113
meter,1,cross-after-clash-1024-6,specialized,1,35564194,34529748,742837,236281,55328,,34838549,60940317,37865581
meter,1,cross-before-success-256-2,graph,1,416149,303851,91264,4496,16538,314134,319612,683184,118491
meter,1,cross-before-success-1024-2,dependencies,1,979335,131943,672549,5927,168916,805532,1019430,1524504,795223
meter,1,cross-unique-success-64-6,graph,1,217875825,217555171,28615,152249,139790,6327276,6130368,321797725,457553
meter,1,cross-before-clash-64-6,graph,1,929012,675126,128060,95113,30713,,406297,499081,130647
meter,1,cross-before-success-256-2,ordinary,1,254150,46229,168908,6051,32962,216429,250633,468320,205015
meter,1,cross-before-success-64-6,graph,1,118869351,118643731,26745,106020,92855,5854209,5858025,164547476,302585
meter,1,cross-before-success-256-2,dependencies,1,265654,55918,170155,6049,33532,227404,273237,410840,205015
meter,1,cross-before-success-64-6,specialized,1,7881544,7496155,57732,250713,76944,5192721,5941891,7254695,3672410
meter,1,cross-before-success-1024-4,graph,1,3645266,3108519,414759,21860,100128,1577732,1605144,5916586,463562
meter,1,cross-before-clash-1024-6,dependencies,1,1265031,244957,730795,80241,209038,,1160174,1735096,887151
meter,1,cross-before-success-1024-4,specialized,1,10884578,10018043,763689,80253,22593,8345578,10348551,17352507,9471566
meter,1,cross-before-success-256-4,dependencies,1,434511,170446,175711,39983,48371,344582,356776,555442,221925
meter,1,cross-before-clash-256-2,ordinary,1,230684,15983,169871,17069,27761,,220328,451546,204989
meter,1,cross-before-success-1024-6,dependencies,1,2285775,1260611,710150,90030,224984,1581128,1730062,2897146,887177
meter,1,cross-before-success-1024-6,ordinary,1,3490352,2405397,740955,92358,251642,2740542,2896665,10988322,887177
meter,1,cross-before-clash-64-6,dependencies,1,301954,126571,49638,91305,34440,,189699,342968,194895
meter,1,cross-unique-success-64-6,specialized,1,7847494,7270337,55818,387395,133944,5146567,5705678,6686761,3731802
meter,1,cross-unique-success-1024-6,specialized,1,39617124,38283340,804417,369330,160037,27792266,37170467,62156049,38412321
meter,1,cross-after-clash-1024-6,ordinary,1,2196318,1146433,755999,81397,212489,,2053148,10717959,893293
meter,1,cross-before-success-1024-6,specialized,1,45034373,43882469,756250,271558,124096,32966956,41935571,69068687,38324570
meter,1,cross-before-clash-256-2,dependencies,1,251868,37947,170285,16838,26798,,253981,393074,204989
meter,1,cross-before-success-1024-4,ordinary,1,1360325,440650,698973,47188,173514,1146182,1280246,3481962,812133
meter,1,cross-before-success-1024-2,ordinary,1,1004985,112805,715297,5658,171225,828913,965331,1772416,795223
meter,1,cross-before-clash-64-4,ordinary,1,121482,39251,47157,16447,18627,,100923,263464,75539
meter,1,cross-before-clash-256-6,ordinary,1,619906,285634,200863,77962,55447,,482791,2637408,309367
meter,1,cross-before-clash-1024-4,graph,1,1067613,571144,362759,18798,114912,,1020290,1273879,463566
meter,1,cross-before-success-64-2,dependencies,1,100290,34500,45219,11332,9239,86496,89794,132376,57463
meter,1,cross-before-success-64-4,graph,1,2640966,2559798,27121,35967,18080,611422,594290,4630186,76819
meter,1,cross-before-clash-256-6,graph,1,642287,417052,94105,81335,49795,,530548,719497,211671
meter,1,cross-before-success-1024-6,graph,1,120074036,119411057,397555,99130,166294,6937298,7153432,165760148,538606
meter,1,cross-after-success-1024-6,ordinary,1,3419060,2329063,751192,106011,232794,2704256,2745884,10910078,893319
meter,1,cross-unique-success-64-6,dependencies,1,1995809,1689866,52857,146244,106842,1401679,1327414,2663066,334321
meter,1,cross-before-clash-1024-6,graph,1,1434501,849360,360115,95592,129434,,1269744,1601161,538610
meter,1,cross-after-success-1024-6,specialized,1,39326792,38199917,758815,245804,122256,27449011,36742037,62031505,38352417
meter,1,cross-unique-success-1024-6,graph,1,1014884028,1014128721,398760,133625,222922,7475670,7574005,1776152413,991697
meter,1,cross-before-clash-1024-6,ordinary,1,1635085,627853,735024,76525,195683,,1555122,9839744,887151
meter,1,cross-before-success-256-4,ordinary,1,476698,219671,173406,31507,52114,378934,398124,998218,221925
