kind,rep,family,mode,reuse,total_ns,execution_ns,setup_ns,preparation_ns,disposal_ns,first_cold_ns,cancel_ns,requested_bytes,peak_increment_bytes
time,4,unique,exact,1,191465,109167,33714,36002,12582,158334,145326,,
time,4,after-success,conditional,8,72825473,72200902,445424,28976,150171,8850098,9399467,,
time,4,after-clash,ordinary,8,802552,435204,311597,22595,33156,,99444,,
time,4,before-clash,dependencies,8,602152,235156,311590,23594,31812,,70376,,
time,4,before-success,ordinary,1,182426,108031,35724,29055,9616,149982,162650,,
time,4,after-clash,exact,8,901361,512952,326821,23136,38452,,103594,,
time,4,unique,graph,1,4198990,4120309,19911,44008,14762,402871,384494,,
time,4,before-clash,ordinary,1,95829,33832,35619,13027,13351,,75789,,
time,4,trivial,ordinary,8,642019,585393,8840,19546,28240,67516,62891,,
time,4,before-success,direct,8,1363298,879358,334402,21077,128461,168952,128570,,
time,4,after-success,graph,1,4160285,4094155,18288,36657,11185,379834,363596,,
time,4,before-clash,direct,8,634424,280354,303061,22184,28825,,75153,,
time,4,trivial,indexed,8,2496975,2341714,67963,44374,42924,247235,248093,,
time,4,before-success,dependencies,8,1208990,757420,301504,16777,133289,125326,116898,,
time,4,after-clash,conditional,1,10390935,10290170,47641,31103,22021,,10646317,,
time,4,unique,indexed,1,680513,573186,39414,58254,9659,502275,605129,,
time,4,unique,conditional,1,9069261,8951009,45421,55143,17688,8796770,8610952,,
time,4,after-success,dependencies,8,1213437,735164,315969,18336,143968,127941,107900,,
time,4,before-clash,ordinary,8,709563,301339,348919,26374,32931,,95285,,
time,4,after-clash,graph,8,30516533,30277552,179762,27788,31431,,3896456,,
time,4,before-success,indexed,8,7351334,6798002,379391,45826,128115,733182,838712,,
time,4,before-clash,graph,8,539274,374539,127122,19727,17886,,63741,,
time,4,before-success,conditional,1,1059350,954564,45697,43744,15345,888594,889818,,
time,4,before-clash,graph,1,91266,50627,16516,11565,12558,,69557,,
time,4,before-success,exact,8,1468600,975943,332524,19453,140680,156082,147765,,
time,4,unique,direct,8,1494733,977604,326170,26575,164384,161148,142630,,
time,4,trivial,exact,8,791908,711231,20242,22905,37530,95284,65249,,
time,4,trivial,direct,8,739751,672050,10155,23301,34245,77143,63017,,
time,4,trivial,ordinary,1,108183,74815,1780,22920,8668,76558,73599,,
time,4,after-success,direct,1,163608,93459,34088,26343,9718,131943,154661,,
time,4,after-success,indexed,8,5548709,5071019,405334,41458,30898,538704,661358,,
time,4,unique,conditional,8,70378185,69730384,407166,40134,200501,8508450,8459567,,
time,4,before-clash,conditional,1,146496,75685,39817,21984,9010,,118664,,
time,4,before-clash,direct,1,94121,34292,33030,12617,14182,,67271,,
time,4,after-clash,direct,8,830398,456528,318033,22308,33529,,103453,,
time,4,after-clash,conditional,8,82844133,82358854,394289,37831,53159,,10408088,,
time,4,trivial,conditional,1,921033,873321,1840,34499,11373,770011,774652,,
time,4,unique,exact,8,1563668,1023161,327993,26784,185730,209296,152749,,
time,4,before-success,direct,1,179781,105880,36218,28538,9145,147362,140904,,
time,4,trivial,exact,1,105352,74567,1625,22067,7093,77498,64786,,
time,4,trivial,direct,1,95588,67264,1661,20048,6615,68745,58071,,
time,4,after-success,exact,8,1301431,842795,300510,16646,141480,149470,127098,,
time,4,unique,direct,1,225258,129074,40900,41055,14229,184792,168816,,
time,4,before-clash,dependencies,1,96856,33869,40596,14985,7406,,78670,,
time,4,trivial,indexed,1,323090,270398,2503,44406,5783,246058,224867,,
time,4,after-success,ordinary,8,1260270,794705,310428,16307,138830,132323,122596,,
time,4,after-clash,dependencies,8,799107,425874,315029,24039,34165,,146640,,
time,4,after-success,exact,1,175598,102533,35720,27164,10181,144078,134249,,
time,4,before-success,indexed,1,768973,676666,41814,37356,13137,555841,702343,,
time,4,before-success,graph,1,1673460,1617167,18618,26559,11116,372242,357743,,
time,4,before-clash,exact,1,98215,34914,35373,14043,13885,,84095,,
time,4,after-success,conditional,1,8792356,8686582,46930,43503,15341,8574826,8607026,,
time,4,unique,indexed,8,5753221,5205765,399196,88762,59498,562795,600198,,
time,4,after-clash,graph,1,3662972,3614779,17784,14558,15851,,3641851,,
time,4,after-clash,dependencies,1,111784,54234,35222,14843,7485,,99423,,
time,4,unique,graph,8,33282945,32895490,170254,26765,190436,406464,385318,,
time,4,trivial,conditional,8,14835891,14403492,87547,248895,95957,1718057,696579,,
meter,0,before-clash,direct,1,120357,42392,44306,15109,18550,,89025,265384,75539
meter,0,after-clash,indexed,1,742773,638955,48916,49474,5428,,684593,1245046,747523
meter,0,before-clash,direct,8,819013,362304,383612,15937,57160,,97913,1954876,75539
meter,0,after-clash,conditional,8,103239625,102609114,496441,32635,101435,,12758733,138752522,108585
meter,0,after-clash,dependencies,8,1052860,567931,402154,16092,66683,,130666,1557954,86175
meter,0,before-success,indexed,1,1087037,972856,50750,48499,14932,814411,926111,1488214,751505
meter,0,before-success,dependencies,1,232564,138802,45914,31162,16686,177119,169258,276978,85383
meter,0,before-success,conditional,1,1297166,1161356,57581,50792,27437,1084405,1024234,982760,129072
meter,0,trivial,graph,8,23737144,23632459,14157,17035,73493,486193,484177,43527522,69469
meter,0,trivial,exact,1,152719,115005,1867,25049,10798,103024,87676,160309,53299
meter,0,before-success,graph,1,2559859,2489441,25242,28277,16899,576970,567823,4630186,76819
meter,0,unique,conditional,1,10043024,9893157,55734,63350,30783,9769287,9927227,15194444,145018
meter,0,trivial,ordinary,8,980039,904334,11920,15047,48738,83019,79311,1021650,49747
meter,0,after-success,direct,1,221561,131963,43946,29652,16000,168709,159660,363990,83733
meter,0,before-success,conditional,8,9597385,8887161,497794,26563,185867,967117,1021926,7436116,129072
meter,0,unique,conditional,8,79383075,78630641,469138,39086,244210,9693690,9733865,121051650,145018
meter,0,unique,indexed,8,8056437,7443497,472932,83674,56334,807926,897983,10293874,763089
meter,0,unique,exact,8,1949779,1300488,409051,28162,212078,218693,193793,2868634,108557
meter,0,after-success,indexed,8,8158433,7583399,484099,47859,43076,901989,849867,10238066,751249
meter,0,after-clash,indexed,8,6103225,5611603,433170,47828,10624,,898895,9484690,747523
meter,0,after-success,ordinary,8,1610248,1035585,384744,15380,174539,152681,160403,2684858,83701
meter,0,after-success,dependencies,8,1539379,964407,379121,15955,179896,145726,143917,1882618,86837
meter,0,unique,dependencies,1,344531,234577,46101,42384,21469,285737,265991,537890,106213
meter,0,before-success,graph,8,20911830,20522892,278531,13463,96944,567845,563853,36876876,76819
meter,0,after-clash,exact,8,1125489,649103,390880,16345,69161,,151561,2445410,83879
meter,0,after-clash,ordinary,8,1049995,579974,389359,16383,64279,,128103,2388098,80839
meter,0,before-success,ordinary,8,1812635,1214857,403717,14115,179946,170487,184040,2849868,81327
meter,0,unique,graph,8,57315342,56810521,240775,23110,240936,634502,631247,106205858,132231
meter,0,trivial,conditional,8,8146484,8020153,19316,29072,77943,855319,846028,6138458,100984
meter,0,after-clash,exact,1,176050,88153,52096,21263,14538,,154026,328043,83879
meter,0,trivial,indexed,8,6811270,6407097,297179,41915,65079,710427,325077,3292922,201583
meter,0,trivial,graph,1,2874890,2835550,1658,24167,13515,464824,485384,5462859,69469
meter,0,before-clash,dependencies,1,109761,37459,44300,16436,11566,,91599,159696,80875
meter,0,before-success,indexed,8,9689241,9049197,451910,45843,142291,929579,1097677,11451510,751505
meter,0,after-clash,conditional,1,11846280,11717685,55952,35113,37530,,12538962,17398653,108585
meter,0,after-success,ordinary,1,271056,155834,55541,37542,22139,204434,184155,357974,83701
meter,0,after-success,exact,1,227249,137507,43984,29505,16253,174532,165462,369490,87237
meter,0,before-clash,ordinary,1,117527,40274,43168,15256,18829,,85158,263464,75539
meter,0,after-success,exact,8,1721518,1136407,389611,16187,179313,174687,169698,2776986,87237
meter,0,after-success,conditional,1,9919240,9781490,58408,51747,27595,9665016,9696294,15159180,131674
meter,0,after-clash,dependencies,1,153975,70284,45054,18064,20573,,126767,217111,86175
meter,0,after-clash,ordinary,1,137914,65362,43142,17647,11763,,131664,320879,80839
meter,0,after-clash,graph,8,51109125,50827802,222009,15101,44213,,6406457,97132154,92009
meter,0,after-success,graph,8,56825087,56396592,306999,16535,104961,591593,592648,105354530,107407
meter,0,trivial,dependencies,8,942285,870114,11763,13899,46509,84384,79012,1111634,53619
meter,0,before-success,direct,1,238397,146991,44606,31148,15652,184929,178799,383274,81327
meter,0,trivial,direct,8,929853,860029,11498,14076,44250,81338,78808,1061586,49747
meter,0,after-clash,direct,8,1101045,622639,396320,16456,65630,,136533,2403458,80839
meter,0,before-success,exact,1,253271,156698,48000,31781,16792,197865,186405,388774,85087
meter,0,trivial,conditional,1,1038422,974414,2196,44577,17235,864662,835272,821895,100984
meter,0,before-clash,dependencies,8,790652,313378,399083,16238,61953,,94715,1109372,80875
meter,0,after-success,dependencies,1,218714,123908,47086,30863,16857,163161,154919,257694,86837
meter,0,after-clash,direct,1,145750,71240,44540,17917,12053,,131129,322799,80839
meter,0,unique,ordinary,8,3812043,2271822,913988,24040,602193,184799,174483,2731066,95541
meter,0,before-clash,indexed,1,639799,538027,48158,47958,5656,,579612,1205962,744735
meter,0,trivial,ordinary,1,141757,105416,1867,23802,10672,90270,86166,150073,49747
meter,0,unique,graph,1,7214395,7107100,31938,51570,23787,660638,633694,13306051,132231
meter,0,unique,direct,1,267326,156397,46686,42909,21334,205480,185090,378166,95573
meter,0,before-clash,ordinary,8,826010,337448,413191,16156,59215,,96613,1939516,75539
meter,0,unique,exact,1,266779,153831,44962,43268,24718,205620,196718,389346,108557
meter,0,after-success,graph,1,7576775,7497774,25855,34778,18368,611633,579517,13191235,107407
meter,0,before-clash,indexed,8,5140546,4658237,427725,47048,7536,,628748,9193494,744735
meter,0,before-clash,graph,1,159821,98383,27970,16585,16883,,126309,171799,55231
meter,0,before-clash,exact,8,853660,383881,391849,16497,61433,,102913,1996828,78579
meter,0,after-success,direct,8,1822086,1193713,419069,14068,195236,155867,186700,2732986,83733
meter,0,before-success,ordinary,1,244079,143983,48084,35598,16414,189675,172700,377258,81327
meter,0,after-clash,graph,1,6348041,6284407,25890,18266,19478,,6388300,12163438,92009
meter,0,before-success,exact,8,1876867,1286067,398541,14356,177903,181701,192300,2941996,85087
meter,0,trivial,direct,1,147556,109593,2312,25079,10572,98872,84519,155065,49747
meter,0,after-success,indexed,1,981409,861986,52502,56078,10843,712384,876142,1339218,751249
meter,0,before-clash,conditional,8,1341397,800774,439361,31138,70124,,164672,1975356,90447
meter,0,before-success,direct,8,1757643,1194559,379856,14147,169081,168344,190123,2897996,81327
meter,0,before-success,dependencies,8,1699650,1118953,390911,14529,175257,162036,167382,2047628,85383
meter,0,after-success,conditional,8,90114140,89380134,503583,30047,200376,10398321,12252466,120836738,131674
meter,0,trivial,exact,8,1023154,943702,12226,14315,52911,88859,95839,1103538,53299
meter,0,unique,ordinary,1,247733,139926,45482,41442,20883,191236,183078,372150,95541
meter,0,trivial,indexed,1,459197,393999,3182,52392,9624,312635,308241,471075,201583
meter,0,unique,indexed,1,1067685,916656,53168,82502,15359,762056,923068,1362994,763089
meter,0,before-clash,exact,1,120846,45378,46713,16501,12254,,113662,270628,78579
meter,0,trivial,dependencies,1,149881,111296,2413,25509,10663,101680,84711,161321,53619
meter,0,unique,direct,8,1871071,1261353,381997,23777,203944,188537,187802,2779194,95573
meter,0,before-clash,conditional,1,185410,91132,49353,28058,16867,,148730,300165,90447
meter,0,before-clash,graph,8,942056,699385,193655,14468,34548,,116064,1209780,55231
meter,0,unique,dependencies,8,2590066,1942598,404320,28603,214545,321547,269377,4056986,106213
meter,1,before-success,conditional,8,9653873,8939466,498067,31124,185216,1039069,1120839,7436116,129072
meter,1,before-clash,indexed,1,785562,671023,57684,49822,7033,,712212,1205962,744735
meter,1,unique,exact,8,1980526,1314699,406134,25170,234523,199134,194603,2868634,108557
meter,1,after-success,dependencies,8,1573250,988604,388124,15449,181073,145152,166496,1882618,86837
meter,1,before-clash,dependencies,8,795470,313508,399165,18306,64491,,93729,1109372,80875
meter,1,unique,indexed,8,8311757,7678813,488877,66429,77638,776197,903439,10293874,763089
meter,1,after-success,exact,1,234343,140487,46859,30478,16519,180730,172304,369490,87237
meter,1,unique,direct,8,1883673,1259758,389488,24203,210224,189812,208118,2779194,95573
meter,1,after-clash,indexed,1,819845,703969,56995,52952,5929,,753641,1245046,747523
meter,1,trivial,conditional,1,1066656,1006183,2094,41028,17351,891342,829701,821895,100984
meter,1,unique,indexed,1,1093439,942275,55138,81483,14543,794236,920236,1362994,763089
meter,1,before-success,ordinary,1,262191,167814,45613,32224,16540,200153,179465,377258,81327
meter,1,before-success,ordinary,8,1671202,1119799,371279,13398,166726,159912,176102,2849868,81327
meter,1,unique,dependencies,8,2662247,2016230,402650,24307,219060,275796,281071,4056986,106213
meter,1,before-success,graph,1,2491015,2414145,25842,34305,16723,573577,560786,4630186,76819
meter,1,before-clash,exact,1,120912,42829,43100,15612,19371,,110737,270628,78579
meter,1,after-clash,dependencies,1,167206,85804,48716,17593,15093,,153218,217111,86175
meter,1,before-success,conditional,1,1254524,1119994,59588,48754,26188,1056095,985271,982760,129072
meter,1,unique,conditional,8,84013813,83229459,479726,40938,263690,10152079,10755451,121051650,145018
meter,1,after-clash,conditional,1,13304492,13184189,56265,35192,28846,,13153876,17398653,108585
meter,1,after-success,graph,8,56925090,56509800,299891,14502,100897,581724,598356,105354530,107407
meter,1,after-success,exact,8,1780036,1179812,396925,16720,186579,176272,176122,2776986,87237
meter,1,trivial,dependencies,8,997924,921611,11902,14622,49789,90136,96273,1111634,53619
meter,1,before-success,direct,8,1842586,1258875,394645,14132,174934,178562,199070,2897996,81327
meter,1,before-clash,ordinary,8,806641,333171,397845,16057,59568,,95775,1939516,75539
meter,1,after-clash,direct,1,151204,73571,46998,18363,12272,,136707,322799,80839
meter,1,after-success,conditional,1,9767237,9632232,57289,51355,26361,9523010,9883110,15159180,131674
meter,1,before-success,graph,8,28282330,27612958,467794,16271,185307,590109,577704,36876876,76819
meter,1,unique,ordinary,1,249739,142705,44962,41449,20623,192339,177120,372150,95541
meter,1,after-clash,ordinary,1,140663,66702,44136,18046,11779,,124534,320879,80839
meter,1,after-success,dependencies,1,234270,121346,57196,39179,16549,179942,152513,257694,86837
meter,1,after-success,conditional,8,79834551,79097583,517710,30274,188984,9770008,9722174,120836738,131674
meter,1,before-success,indexed,8,9648430,9009509,463632,48312,126977,956823,1070783,11451510,751505
meter,1,before-clash,direct,1,116784,40014,43338,15379,18053,,94542,265384,75539
meter,1,trivial,graph,1,3084270,3041349,1909,27233,13779,522352,528873,5462859,69469
meter,1,before-success,exact,8,1894234,1292824,406649,14284,180477,177412,186936,2941996,85087
meter,1,after-clash,ordinary,8,1052992,573681,397423,15861,66027,,125888,2388098,80839
meter,1,trivial,indexed,8,3330557,3155357,89729,44156,41315,344068,361636,3292922,201583
meter,1,trivial,graph,8,24033098,23932756,15066,13969,71307,517980,523701,43527522,69469
meter,1,before-success,exact,1,279507,165680,61500,35949,16378,225498,203073,388774,85087
meter,1,unique,ordinary,8,1844777,1221351,390984,24540,207902,184079,184749,2731066,95541
meter,1,unique,graph,1,7270728,7171967,26306,47578,24877,648124,638208,13306051,132231
meter,1,after-clash,conditional,8,99514587,98890922,498724,32859,92082,,12462784,138752522,108585
meter,1,before-clash,graph,1,155587,94769,29271,17065,14482,,109011,171799,55231
meter,1,after-success,ordinary,1,220702,128163,46034,30365,16140,168235,160604,357974,83701
meter,1,after-success,direct,8,1695052,1115619,387393,14549,177491,161365,165213,2732986,83733
meter,1,unique,dependencies,1,372916,253506,49205,48078,22127,312723,285649,537890,106213
meter,1,unique,graph,8,58057544,57543919,243832,28449,241344,646078,644831,106205858,132231
meter,1,after-clash,indexed,8,6177497,5682665,437695,47756,9381,,758266,9484690,747523
meter,1,before-success,dependencies,8,2133323,1436516,489310,13801,193696,155939,162656,2047628,85383
meter,1,before-success,direct,1,246409,152979,45782,31541,16107,190551,182443,383274,81327
meter,1,trivial,exact,1,149918,112478,2296,24304,10840,101579,88035,160309,53299
meter,1,after-clash,exact,8,1139509,652573,400942,17004,68990,,141955,2445410,83879
meter,1,trivial,indexed,1,448146,378584,3119,56987,9456,328475,329779,471075,201583
meter,1,after-success,graph,1,7139378,7062221,25909,33022,18226,602347,589749,13191235,107407
meter,1,unique,conditional,1,10271735,10101763,62278,75508,32186,10008317,10028796,15194444,145018
meter,1,after-clash,graph,8,51371516,51082160,228698,15285,45373,,6452222,97132154,92009
meter,1,unique,exact,1,276198,161971,46116,42919,25192,212815,206998,389346,108557
meter,1,before-clash,conditional,8,1351673,806953,443783,31017,69920,,159174,1975356,90447
meter,1,after-success,indexed,8,8245203,7645448,501896,47743,50116,771839,883257,10238066,751249
meter,1,after-clash,exact,1,156413,79390,45481,18593,12949,,135826,328043,83879
meter,1,before-clash,indexed,8,5313474,4832291,428331,45018,7834,,682361,9193494,744735
meter,1,after-success,ordinary,8,1652836,1069885,388137,14779,180035,166833,157243,2684858,83701
meter,1,trivial,ordinary,1,138035,101411,2007,24346,10271,91336,77651,150073,49747
meter,1,before-clash,conditional,1,185932,91875,49543,28423,16091,,146210,300165,90447
meter,1,trivial,direct,1,140201,104068,1816,24220,10097,93512,80980,155065,49747
meter,1,after-success,indexed,1,1040179,921816,51178,55290,11895,753547,1008962,1339218,751249
meter,1,after-success,direct,1,240256,143486,48351,31493,16926,183292,171638,363990,83733
meter,1,before-clash,ordinary,1,130753,46278,53292,18831,12352,,100692,263464,75539
meter,1,before-success,indexed,1,1198916,1081334,51147,49280,17155,873762,1060868,1488214,751505
meter,1,trivial,direct,8,1012722,936573,12480,15092,48577,88961,88212,1061586,49747
meter,1,before-clash,dependencies,1,111828,38721,44786,16394,11927,,94349,159696,80875
meter,1,trivial,exact,8,1026280,950208,11989,14524,49559,89165,83913,1103538,53299
meter,1,after-clash,direct,8,1120163,639828,396876,16583,66876,,150743,2403458,80839
meter,1,before-clash,exact,8,851300,374190,398559,16233,62318,,106066,1996828,78579
meter,1,before-clash,direct,8,829633,363892,390643,16485,58613,,92672,1954876,75539
meter,1,after-clash,dependencies,8,1110689,600210,421472,19028,69979,,132954,1557954,86175
meter,1,before-success,dependencies,1,251256,154328,47572,31778,17578,193455,177917,276978,85383
meter,1,trivial,ordinary,8,915889,843183,11752,16854,44100,87255,74186,1021650,49747
meter,1,after-clash,graph,1,6436839,6371321,26450,20011,19057,,6403171,12163438,92009
meter,1,trivial,conditional,8,8098064,7970372,19270,29136,79286,818932,838518,6138458,100984
meter,1,trivial,dependencies,1,198576,149661,3469,33851,11595,139367,90653,161321,53619
meter,1,unique,direct,1,259791,148811,45648,42077,23255,199419,203953,378166,95573
meter,1,before-clash,graph,8,961882,692501,197961,15176,56244,,112652,1209780,55231
